,FINAL_FIX,sentiment,confidence,label
1154,parah ni kmarin pesan kamar lokasi kata kasir harga sesuai jadi minta biaya tambah,0,0.9998958110809326,Negative
1156,gk jls sistem rivannya lama hotel nya bnyk yg udh tutup,0,0.9999243021011353,Negative
1157,update ko kolom mesan sempit bikin kacau sistem mesan tiket kai baik min,0,0.9999395608901978,Negative
1158,keren banget aplikasi nya sangat bantu,1,0.997320830821991,Positive
1159,jera sen hotel pakai aplikasi sen hotel harga rb kmr utk malam pas yg nginap dtg eh diksh kmar kecil kayak harga rb an yg mesen nya yg gak enak sm yg nginap gak pakai aplikasi m ngecewakan,0,0.9999192953109741,Negative
1161,layan beli tiket sih oke layan streamingnya bapuk,0,0.9998410940170288,Negative
1162,eh tiket main tuker aj gimana sj,0,0.9999240636825562,Negative
1163,refund lambat balikin dana tari dana atm lambat inti lambat mahal,0,0.9999189376831055,Negative
1164,bicara call center nomor telepon jelas masalah selesai layan call center sangat buruk,0,0.9999347925186157,Negative
1165,tambahin dong tiket kapal pelni,0,0.9997482895851135,Negative
1166,refund nya belit belit bilang hari nyata suruh nunggu hari suruh nunggu bulan,0,0.9999244213104248,Negative
1168,paylaternya gak guna kalau gak biar pindah belah,0,0.999932050704956,Negative
1169,ngajuin pay later tolak padahal kalo cermat penuh lebih cukup syarat yg aneh ajaa,0,0.999911904335022,Negative
1171,paylater indodana ga pakai padahal limit ga perna telat ga jelas,0,0.999936580657959,Negative
1172,riwayat pesan gak your orders kira kira apa masalah,0,0.9999251365661621,Negative
1173,susah cek in online tiket pesawat,0,0.9999004602432251,Negative
1174,kalau tiket kapal laut ada krn banyak yg nanyak tiket kapal laut,1,0.999586284160614,Positive
1175,makin kesini aplikasi makin gak jelas gimana min,0,0.9999195337295532,Negative
1176,note kasih tulis gede biar liat yg lihat mnding aplikasi belah bnyak yg lebih promonya sini banyak promo gajelas jht x selisih harga promo doang ga jelas tiba edit harga akhir aju ga ush jamin ga penting,1,0.9339208602905273,Positive
1177,mau refund sulit udah isi link form malah suruh blipay padahal gak pilih blipay waktu isi form kalo gitu buat apa isi form kalo ujung nya blipay,0,0.9999274015426636,Negative
1178,promo syarat nya makin rumit gak lebih murah bayar batas paylater nya malah makin gak jelas aktif gak dipake parah bener dah,0,0.9999390840530396,Negative
1179,customer care layan baik jawab sama sekali,0,0.9997504353523254,Negative
1180,jelek bnget ga notice klo booster dlam pengguanaan kai harus notice klo blom booster ga booking tiket bikin angus tiket org aja,0,0.9999284744262695,Negative
1181,lama rasa bantu pergi mungkin minggu kendala metode bayar via gopay yg sedia,0,0.9998716115951538,Negative
1182,payah sekarang uda jadi langgan tpi kecewa mau sampe kapan payleter pelihara uda hampir tahun loh,0,0.9999274015426636,Negative
1184,pihak hotel aplikator sinkron arti saling salah kalo bs baik lg servicenya payah,0,0.999937891960144,Negative
1185,payleaternya ga dipake percuma kasih saldo,0,0.9999324083328247,Negative
1186,tipu ni uang ku layang jt baru pertama pakai nyesel,0,0.999935507774353,Negative
1187,apa paylaternya guna bulan februari lo guna pdhal status aktif mohon segera baik masak baik bulan bulan,0,0.9994785189628601,Negative
1189,aplikasi sangat bantu banyak promo  a,1,0.9995163679122925,Positive
1190,mau daftar baru gak masuk gimana ni,0,0.9999028444290161,Negative
1193,pilih pertama klo cari tiket pesawat sama hotel harga diskon paling worth it metode bayar lengkap aplikasi mudah guna,1,0.9998539686203003,Positive
1194,aplikasi yg sangat sangat buruk masa refund tiket potong jta lebih rugi sekali pdahal langgan sekali aplikasi tiket com mmbeli tiket pesawat tumpang tpi kali benar kecewa sekali kapok sekarang mnggunakan tiket com lbih baik sya mnggunakan aplikasi lain yg lebih baik dri aplikasi,0,0.999834418296814,Negative
1196,parah mau cek in malah gk krna kendala e ticketnya blm terbit pada sya check in nya malam lgi prah deh,0,0.9999346733093262,Negative
1197,cerita booking tiket kereta bayar lalu mbanking aplikasi status tetap tunggu bayar padahal saldo potong,0,0.9997865557670593,Negative
1200,kocak buat atur guna point masa ga gabung dg promo jelas point gabakalan kepake lah kalau gt soal promo lebih gede potong dr total point apk mana point slalu gabung dgn promo krn point salah satau metode bayar yakin dah byk yg hangus point kalian krn ga kepake mending ga usah adain bonus upa point aja,0,0.9997547268867493,Negative
1202,mudah cepat jamin harga murah,1,0.9996647834777832,Positive
1203,buat apa adain paylater tp gak pakai aju sdh tahun msh proses,0,0.9999313354492188,Negative
1205,kok skrg kalo mau beli tiket opsi metode bayar paylaternya ga muncul apa emang lg maintenance aja huhu buru balikin dong bantu banget loh paylater buat healing,0,0.9998899698257446,Negative
1209,sekian lama sy guna aplikasi hari sy kata sy sgt kecewa baru selang beberapa menit sy pesan kamar batal krn mslh yg sgt sgt genting tdk uang sy hangus layan aplikasi sungguh sungguh sgt buruk rugi konsumen,0,0.9998607635498047,Negative
1210,payah paylaternya udah bangkrut apa gimana yg selalu bayar tepat waktu kecewa fitur selalu suruh cek kala nonaktifin aja fitur,0,0.999847412109375,Negative
1212,boking hotel gak chekin terang pihak hotel malah udah gak nerima boking online refund gak aplikasi tipu,0,0.9999340772628784,Negative
1214,mudah cepat gampang harga saing,0,0.9893529415130615,Negative
1215,min proses bayar selalu sedang ganggu aplikasi istri,0,0.9999234676361084,Negative
1216,aplikasi gak jelas sampah bgt tagih paylatter telat hari udah kayak yg telat minggu lebih padahal lgsg bayar akun nonaktif cs gak guna kaya ngmg sama bot freak,0,0.9999099969863892,Negative
1217,tuju ngadain paylater apa yaa kalo ujung nya gak dipake smpe kpan yaa dipake paylaternya,0,0.9999175071716309,Negative
1218,aplikasi sangat diskriminasi sandang tuna netra bayar guna gopay sangat bantu sandang tuna netra malah sekarang tiada aplikator selamat sulit orang tuna netra dunia memang terima balas yakin akhirat balas,0,0.9999122619628906,Negative
1219,bayar hotel februari kemarin e tiket keluar sekarang bahkan coba chat customer care nya langsung ditgl sebut sekarang konfirmasi,0,0.9998595714569092,Negative
1221,butuh guna paylater kok gak sangat sangat kecewa padahal tagih selalu bayar lancar lambat,0,0.9999322891235352,Negative
1222,paylater gak terus apa limit rubah bintang,0,0.999925971031189,Negative
1223,paylater indodana guna percuma limit,0,0.9992942810058594,Negative
1224,lebih transfer pesan terkonfrimasi dana,0,0.9998838901519775,Negative
1226,mau tanya kembali dana refund tiket internasional paling cepat berapa hari,0,0.9999191761016846,Negative
1227,cs nya benah kualitas masalah tangan sama cs bang candra eh malah ngilang entah,0,0.999930739402771,Negative
1229,laku bayar eticket ga makin kesni pelayannanya makin jelek,0,0.9999361038208008,Negative
1232,asli payah bgt mau complain lewat wa jawab robot terus via twitter ig slow respon,0,0.9999240636825562,Negative
1233,sangat kecewa aju tiket payleter hampir bulan verifikasi jelas,0,0.9999299049377441,Negative
1235,proses refund selesai saldo refund masuk akun blipay,0,0.99989914894104,Negative
1236,pesan bayar muncul my order cs nya live agent wa cs nyata wa bot gimana malah mau cancel tiket,0,0.9999233484268188,Negative
1237,semenjak saldo masuk blipay proses tari uang lama jadi males,0,0.9999344348907471,Negative
1238,udh byr pas cek in blg nya pihak hotel ga trima pdhal ad bukti tfr baru tau skrg cari duit nya kaya gin kapokkkkkk auto un instal,0,0.9999264478683472,Negative
1240,payleter banyak tak pakai percuma,0,0.9999099969863892,Negative
1242,woy status paylater aktif tp skrg ga digunain,0,0.9999312162399292,Negative
1246,saran hotel oyo banned tiket biar nyaman boking lewat tiket hotel minta uang nominal nya sama bayar tiket komplin tiket gak jawab yg muas,0,0.9999243021011353,Negative
1247,sekarang jadi gak bs pakai pay letternya dgn alas sistem pelihara kapan,0,0.9999254941940308,Negative
1248,kalau emang udah gk kerjasama indodana ganti aja bayar payleternya karna bayar guna paylater sangat bantu urgent sen tiket pesawat banyak promonya,1,0.9986345171928406,Positive
1249,mas terima kasih yaa alloh fer sana sehat semua langit suwun surga ku cari saudara lk lk sangat menyanginmu yaa call,1,0.9998199343681335,Positive
1250,selalu beri mudah jalan jauh gampang cara mesan terima kasih,0,0.9827365875244141,Negative
1251,pihak hotel bilang kamar habis aplikasi sisa kamar baik sistem soal bayar dana ambang,0,0.9999171495437622,Negative
1252,aju refund jalan bln dana balik pusat bantu ga bantu sama sekali karna yg jawab mesin muter aja situ tanya nasib dana refund gimana nih cek status november hari februari aja diriview maskapai,0,0.9999212026596069,Negative
1253,maksud tiket paylater sedang pelihara apa yaa padahal selalu bayar ga pernah lewat tgl jatuh tempo sekarang cicil sdh lunas mau dipake kok gabisa pdhl tulis tiket paylater aktif gimana maksud,0,0.9998791217803955,Negative
1254,baik yah bulan paylater tiket pakai,0,0.9990618824958801,Negative
1255,paylater pake padahal pernah telat bayar limit makin besar bukan makin mudah malah pake,0,0.9996024966239929,Negative
1257,cek ulang waktu isi email mu gaes sampe salah digit aja lgsg auto jd uang amal refund moga barokah buat sumbang,1,0.9992039799690247,Positive
1258,cukup bantu bantu mudah jalan bisnis wisata keluarga nya,1,0.9987799525260925,Positive
1259,gmna mau kasih bintang bagus klo server aplikasi jelek banget,0,0.9998281002044678,Negative
1260,guna kasih limit buat apa kalau gak pakai,0,0.9998515844345093,Negative
1262,ikan informasi benar kena paylater indodana mungkin baik sistem bulan bulan,0,0.9998170733451843,Negative
1263,refund dana terlalu lama nunggu hari,0,0.9999191761016846,Negative
1264,customer care via wa sekarang sangat jelek tdk bs beri solusi menu tdk pilih utk lgsg chat dgn manusia bkn mesin jawab otomatis akun sllu kluar sendir padahal sy bru login tp tb kluar tulis sesi habis kata jamin harga murah msh lebih murah yg belah mau komplain harga sdh tdk bs krn mesin jawab otomatis yg balas pesan chat lalu wa,0,0.9998688697814941,Negative
1265,payah login suruh keluar terus sesi habis,0,0.9999356269836426,Negative
1266,terbang batal pihak pas pilih re schedule malah biaya tamabahn trus akhir refund buka dah balik semua malah potong cair hari kerja klu gitu cari duit gitu aj cancel trus terbang orang biar pas refund potong tiket,0,0.9999325275421143,Negative
1267,astaghfirullah gampang bgt nipu orang sih gak bakal berkah lah udh bayar lunas mlah kata punya hotel kerja sama moga panjang umur kak,0,0.9998108744621277,Negative
1268,info benar paylater by indodana gak guna bayar tagih bye bye,0,0.9999183416366577,Negative
1270,lah gak atur tanggal lahir akun tiap scroll terus tanggal sekarang,0,0.9999102354049683,Negative
1274,keren layar streamingnya warna hitam pekat,0,0.9999097585678101,Negative
1276,min kualitas streamingnya benerin terus servernya,0,0.9996535778045654,Negative
1277,mal streaming benerin lah mau nonton thetaer jkt malah item,0,0.9999114274978638,Negative
1278,streming lu bnr njeng gua mau nntn sts oshi gua item semua cok nntn apa guwe hih kira nntn brody gua,0,0.9996263980865479,Negative
1279,servernya jelek banget buat streaming,0,0.9999226331710815,Negative
1282,dear jkt operation team kalian percaya platform jelek begini,0,0.9999125003814697,Negative
1283,gak pas streaming tuh gak usah lag layar item doang bukan cuma sekali kali udah sering kali tetap aja ulang niat buat streaming gak woy,0,0.9999239444732666,Negative
1284,minimal kalau mau ngadain acara siap lah,0,0.9997249245643616,Negative
1286,gw streaming jkt lag asu,0,0.9999265670776367,Negative
1287,nonton video buffer mulu dah heran padahal youtube lancar bos,0,0.9999160766601562,Negative
1288,banyak iklan sangat ganggu resah sekali sangat atur tiap iklan,0,0.9999258518218994,Negative
1289,sangat buruk acara show server jelek,0,0.9999191761016846,Negative
1291,app pesan tiket jkt mudah,1,0.9978258013725281,Positive
1292,alam buruk pakai aplikasi pesan tiket airasia tiket dibatalin maskapai proses kembali dana lama tunggu hari jujur kesal,0,0.9999351501464844,Negative
1295,nasi kapau anak sultan grabfood daerah pantai indah kapuk jakarta utara,1,0.6931028366088867,Positive
1297,halo min akun mes tiket sea world ancol ocean dream samudra semua terang tiket habis jual semua kalender,0,0.999698281288147,Negative
1299,update baru isi alamat email data mes,0,0.999906063079834,Negative
1300,bikin aku susah ulang nggk jadi niat sih bikin aplikasi,0,0.9999353885650635,Negative
1301,aplikasi beri solusi bayar malam hotel inap malam,0,0.9993566870689392,Negative
1303,blom pernah soal ndak maen,0,0.9999234676361084,Negative
1304,ampun ampun dahh bingung mo komen apa sdh aku uninstal dl aplikasi manfaat nya blm asa malah ngeselin niat gak sih sbnr nya,0,0.9999420642852783,Negative
1305,suka diskon jd lebih murah drpd yg tp kdg kl g diskon jd mahal,1,0.9991737008094788,Positive
1307,paylater sdh bln ga bs guna yg paling parah akun non aktif pdhl sy ga pernah telat bayar lapor cs dpt email balas kata aktif krn bijak indodana ngapain bayar sisa biar ga usah bayar mau blacklist ojk apa silah,0,0.9996227025985718,Negative
1308,aplikasi gabener sumpah mo bayar hotel reload mulu,0,0.9999315738677979,Negative
1309,yg bb r tn l tomeeti bb wv,0,0.9999114274978638,Negative
1310,sistem minta baik beberapa kali pesan hotel sini udh booking bayar lunas tpi pas lokasi kata kamar full jauh lokasi tpi kamar penuh gada kerja banget ngerjain orang,0,0.9998879432678223,Negative
1312,baik y apk ganti nomor apk nomor yg lama hanggus verifikasi lebih sulit anti nomor sesuai nomor kontak hp nya nomer yg lama cabut kartu nya pakai manual ush pakai cara kode nomor yg lama email nomer sedang nonaktif maksud apa,0,0.9998989105224609,Negative
1313,gmail gak ketik daftar tumpang yg beli tiket aplikasi,0,0.9999042749404907,Negative
1314,cukup alam aja refund tiket pesawat tgl januari tgl february blom uang masuk rekening bank kalo pikir uang uang sendiri trus refund kena hangus jt nunggu bln uang,0,0.9999213218688965,Negative
1316,respon bangett pokok aplikasi baik dehhh,1,0.9996201992034912,Positive
1319,beberapa kali ngajuin tuju terus mau sampe kapan ngakuinnya padahal pernah punya hutang aplikasi indodana,0,0.9999345541000366,Negative
1320,booking hotel bayar lunas pas mau check in pihak hotel bilang kerjasama th uang hangus harus klo kerjasama hapus dong aplikasi nama tipu,0,0.9998946189880371,Negative
1321,udah pernah beli tiket sini gak refund guys sy saran guna traveloka banyak promo,0,0.9998511075973511,Negative
1323,aplikasi good cm paylaternya baik jgn kerjasama sama indo na deh gt aja saran thnks,0,0.9979932308197021,Negative
1324,kali kali daftar paylater gagal terus,0,0.9999293088912964,Negative
1325,x transaksi refund dana gak kembali padahal refund hari tgl chekin kembali malah bentuk point buat apa point rugi besar bodoh enak bgt makan duit cuma x bijak rampok gak pake apk teramaatt buruk,0,0.9999194145202637,Negative
